Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-12-05,2021-07-09,Final,20,2.0,Rs.2.0000 per share(20%)Final Dividend,PRINCEPIPE,12/05/2021,07/09/2021
2020-03-11,2020-11-13,Interim,15,1.5,Rs.1.5000 per share(15%)First Interim Dividend,PRINCEPIPE,03/11/2020,11/13/2020
2020-12-03,2020-03-23,Interim,10,1.0,Rs.1.0000 per share(10%)First Interim Dividend,PRINCEPIPE,12/03/2020,03/23/2020
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-05-20,2021-08-17,Final,250,2.5,Rs.2.5000 per share(250%)Final Dividend,RELAXO,05/20/2021,08/17/2021
2020-02-27,2020-11-03,Interim,125,1.25,Rs.1.2500 per share(125%)Interim Dividend,RELAXO,02/27/2020,11/03/2020
2019-10-05,2019-09-18,Final,90,0.9,Final Dividend Rs.1.80/- (180%) Post issuance of bonus Dividend would be Rs.0.90/-,RELAXO,10/05/2019,09/18/2019
2018-11-05,2018-09-18,Final,150,1.5,Rs.1.5000 per share(150%)Final Dividend,RELAXO,11/05/2018,09/18/2018
2017-05-26,2017-09-13,Final,100,1.0,Rs.1.0000 per share(100%)Final Dividend,RELAXO,05/26/2017,09/13/2017
2016-05-16,2016-07-09,Final,60,0.6,Rs.0.6000 per share(60%)Final Dividend,RELAXO,05/16/2016,07/09/2016
2015-11-05,2015-09-15,Final,50,0.0,Rs.0.5000 per share(50%)Dividend (Post Bonus Issue) (BC Date has been revised from 17/09/2015 to 23/09/2015),RELAXO,11/05/2015,09/15/2015
2014-12-05,2014-10-09,Final,50,0.0,Rs.0.5000 per share(50%)Dividend,RELAXO,12/05/2014,10/09/2014
2013-05-13,2013-11-09,Final,40,0.0,Rs.2.0000 per share(40%)Dividend,RELAXO,05/13/2013,11/09/2013
2012-05-14,2012-07-09,Final,30,0.0,Rs.1.50 per share(30%)Dividend,RELAXO,05/14/2012,07/09/2012
2011-05-27,2011-12-09,Final,20,0.0,,RELAXO,05/27/2011,12/09/2011
2010-04-11,2010-11-15,Interim,10,0.0,,RELAXO,04/11/2010,11/15/2010
2010-04-06,2010-09-16,Final,20,0.0,,RELAXO,04/06/2010,09/16/2010
2009-10-22,2009-05-11,Interim,10,0.0,,RELAXO,10/22/2009,05/11/2009
2009-05-28,2009-09-17,Final,15,0.0,,RELAXO,05/28/2009,09/17/2009
2008-05-29,2008-09-17,Final,15,0.0,AGM,RELAXO,05/29/2008,09/17/2008
2007-05-29,2007-09-14,Final,15,0.0,,RELAXO,05/29/2007,09/14/2007
2006-08-08,2006-08-22,Final,15,0.0,AGM,RELAXO,08/08/2006,08/22/2006
2005-04-07,2005-07-28,Final,15,0.0,AGM,RELAXO,04/07/2005,07/28/2005
2004-02-07,2004-07-29,Final,15,0.0,AGM,RELAXO,02/07/2004,07/29/2004
2003-02-07,2003-07-30,Final,15,0.0,AGM,RELAXO,02/07/2003,07/30/2003
2002-01-08,2002-03-09,Final,15,0.0,AGM,RELAXO,01/08/2002,03/09/2002
2001-10-08,2001-08-27,Final,15,0.0,AGM,RELAXO,10/08/2001,08/27/2001
2000-08-25,2000-08-30,Final,10,0.0,,RELAXO,08/25/2000,08/30/2000
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-04-30,2021-11-06,Final,70.0,7.0,Rs.7.0000 per share(70%)Final Dividend,RELIANCE,04/30/2021,11/06/2021
2020-04-30,2020-02-07,Final,65.0,6.5,Rs.6.5000 per share(65%)Dividend,RELIANCE,04/30/2020,02/07/2020
2019-04-18,2019-02-08,Final,65.0,6.5,Rs.6.5000 per share(65%)Final Dividend,RELIANCE,04/18/2019,02/08/2019
2018-04-27,2018-06-27,Final,60.0,6.0,Rs.6.0000 per share(60%)Dividend,RELIANCE,04/27/2018,06/27/2018
2017-04-25,2017-07-13,Final,110.0,11.0,Rs.11.0000 per share(110%)Dividend,RELIANCE,04/25/2017,07/13/2017
2016-08-03,2016-03-17,Interim,105.0,10.5,Rs.10.5000 per share(105%)Interim Dividend,RELIANCE,08/03/2016,03/17/2016
2015-04-17,2015-08-05,Final,100.0,10.0,Rs.10.0000 per share(100%)Dividend,RELIANCE,04/17/2015,08/05/2015
2014-04-21,2014-05-16,Final,95.0,9.5,Rs.9.5000 per share(95%)Dividend,RELIANCE,04/21/2014,05/16/2014
2013-04-16,2013-10-05,Final,90.0,9.0,Rs.9.0000 per share(90%)Dividend,RELIANCE,04/16/2013,10/05/2013
2012-04-20,2012-05-31,Final,85.0,8.5,,RELIANCE,04/20/2012,05/31/2012
2011-04-21,2011-05-05,Final,80.0,8.0,,RELIANCE,04/21/2011,05/05/2011
2010-04-26,2010-10-05,Final,70.0,7.0,,RELIANCE,04/26/2010,10/05/2010
2009-07-10,2009-10-16,Final,130.0,13.0,,RELIANCE,07/10/2009,10/16/2009
2008-04-21,2008-08-05,Final,130.0,13.0,,RELIANCE,04/21/2008,08/05/2008
2007-02-03,2007-03-21,Interim,110.0,11.0,,RELIANCE,02/03/2007,03/21/2007
2006-04-27,2006-01-06,Final,100.0,10.0,,RELIANCE,04/27/2006,01/06/2006
2005-04-27,2005-12-05,Final,75.0,7.5,AGM,RELIANCE,04/27/2005,12/05/2005
2004-04-29,2004-05-20,Final,52.5,5.25,AGM,RELIANCE,04/29/2004,05/20/2004
2003-04-23,2003-05-23,Final,50.0,5.0,,RELIANCE,04/23/2003,05/23/2003
2002-09-30,2002-10-23,Final,47.5,0.0,,RELIANCE,09/30/2002,10/23/2002
2001-12-04,2001-04-26,Final,42.5,0.0,,RELIANCE,12/04/2001,04/26/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-05-20,2022-07-07,Final,25,0.5,Rs.0.5000 per share(25%)Final Dividend,ROSSARI,05/20/2022,07/07/2022
2021-05-14,2021-08-09,Final,25,0.5,Rs.0.5000 per share(25%)Final Dividend,ROSSARI,05/14/2021,08/09/2021
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-03-16,2022-03-30,Interim,25,2.5,Rs.2.5000 per share(25%)Interim Dividend,SBICARD,03/16/2022,03/30/2022
2020-05-05,2020-05-15,Interim,10,1.0,Rs.1.0000 per share(10%)Interim Dividend,SBICARD,05/05/2020,05/15/2020
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-05-13,2022-05-25,Final,710,7.1,Rs.7.1000 per share(710%)Dividend,SBIN,05/13/2022,05/25/2022
2021-05-21,2021-03-06,Final,400,4.0,Rs.4.0000 per share(400%)Dividend,SBIN,05/21/2021,03/06/2021
2017-05-19,2017-05-26,Final,260,2.6,Rs.2.6000 per share(260%)Dividend,SBIN,05/19/2017,05/26/2017
2016-05-16,2016-03-06,Final,260,2.6,Rs.2.6000 per share(260%)Dividend,SBIN,05/16/2016,03/06/2016
2015-05-22,2015-05-28,Final,350,3.5,Rs.3.5000 per share(350%)Dividend,SBIN,05/22/2015,05/28/2015
2014-05-14,2014-05-29,Final,150,15.0,Rs.15.0000 per share(150%)Dividend,SBIN,05/14/2014,05/29/2014
2014-04-03,2014-11-03,Interim,150,15.0,Rs.15.0000 per share(150%)Interim Dividend,SBIN,04/03/2014,11/03/2014
2013-05-14,2013-05-28,Final,415,41.5,Rs.41.5000 per share(415%)Dividend,SBIN,05/14/2013,05/28/2013
2012-12-05,2012-05-24,Final,350,35.0,,SBIN,12/05/2012,05/24/2012
2011-11-05,2011-05-20,Final,300,30.0,,SBIN,11/05/2011,05/20/2011
2010-11-05,2010-09-06,Final,200,20.0,,SBIN,11/05/2010,09/06/2010
2010-01-25,2010-05-02,Interim,100,10.0,,SBIN,01/25/2010,05/02/2010
2009-11-05,2009-10-06,Final,290,29.0,,SBIN,11/05/2009,10/06/2009
2008-02-05,2008-05-29,Final,215,21.5,,SBIN,02/05/2008,05/29/2008
2007-09-05,2007-06-13,Final,140,14.0,,SBIN,09/05/2007,06/13/2007
2006-10-05,2006-06-19,Final,140,14.0,,SBIN,10/05/2006,06/19/2006
2005-05-20,2005-06-17,Final,125,12.5,,SBIN,05/20/2005,06/17/2005
2004-11-05,2004-06-25,Final,110,11.0,,SBIN,11/05/2004,06/25/2004
2003-05-06,2003-04-07,Final,85,8.5,,SBIN,05/06/2003,04/07/2003
2002-05-24,2002-11-07,Final,60,0.0,,SBIN,05/24/2002,11/07/2002
2001-05-30,2001-02-07,Final,50,0.0,,SBIN,05/30/2001,02/07/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-29,2022-06-21,Final,900,18.0,Rs.18.0000 per share(900%)Final Dividend,SUPREMEIND,04/29/2022,06/21/2022
2021-10-14,2021-10-29,Interim,300,6.0,Rs.6.0000 per share(300%)Interim Dividend,SUPREMEIND,10/14/2021,10/29/2021
2021-03-05,2021-06-21,Final,850,17.0,Rs.17.0000 per share(850%)Final Dividend,SUPREMEIND,03/05/2021,06/21/2021
2020-10-19,2020-05-11,Interim,250,5.0,Rs.5.0000 per share(250%)Interim Dividend,SUPREMEIND,10/19/2020,05/11/2020
2020-02-24,2020-06-03,Interim,500,10.0,Rs.10.0000 per share(500%)Second Interim Dividend,SUPREMEIND,02/24/2020,06/03/2020
2019-10-18,2019-04-11,Interim,200,4.0,Rs.4.0000 per share(200%)Interim Dividend,SUPREMEIND,10/18/2019,04/11/2019
2019-10-18,2019-04-11,Interest,0,0.0,Interim Dividend,SUPREMEIND,10/18/2019,04/11/2019
2019-07-05,2019-02-07,Final,450,9.0,Rs.9.0000 per share(450%)Final Dividend,SUPREMEIND,07/05/2019,02/07/2019
2018-10-17,2018-05-11,Interim,200,4.0,Rs.4.0000 per share(200%)Interim Dividend,SUPREMEIND,10/17/2018,05/11/2018
2018-04-26,2018-06-19,Final,450,9.0,Rs.9.0000 per share(450%)Final Dividend,SUPREMEIND,04/26/2018,06/19/2018
2017-10-18,2017-06-11,Interim,150,3.0,Rs.3.0000 per share(150%)Interim Dividend,SUPREMEIND,10/18/2017,06/11/2017
2017-04-27,2017-06-21,Special,250,5.0,Rs.5.0000 per share(250%)Special Dividend,SUPREMEIND,04/27/2017,06/21/2017
2017-04-28,2017-06-21,Final,350,7.0,Rs.7.0000 per share(350%)Final Dividend,SUPREMEIND,04/28/2017,06/21/2017
2016-10-24,2016-07-11,Interim,150,3.0,Rs.3.0000 per share(150%)Interim Dividend,SUPREMEIND,10/24/2016,07/11/2016
2016-10-03,2016-03-22,Interim,250,5.0,Rs.5.0000 per share (250%) Second Interim Dividend,SUPREMEIND,10/03/2016,03/22/2016
2016-01-25,2016-02-02,Interim,125,2.5,Rs.2.5000 per share(125%)Interim Dividend,SUPREMEIND,01/25/2016,02/02/2016
2015-07-24,2015-08-09,Final,350,7.0,Rs.7.0000 per share(350%)Final Dividend,SUPREMEIND,07/24/2015,08/09/2015
2015-12-01,2015-01-28,Interim,100,0.0,Rs.2.0000 per share(100%)Interim Dividend Rs.2.0000 per share(100%)Interim Dividend Rs.2.0000 per share(100%)Interim Dividend,SUPREMEIND,12/01/2015,01/28/2015
2014-07-21,2014-08-09,Final,300,0.0,Rs.6.0000 per share(300%)Final Dividend,SUPREMEIND,07/21/2014,08/09/2014
2014-01-13,2014-01-27,Interim,100,0.0,Rs.2.0000 per share(100%)Interim Dividend,SUPREMEIND,01/13/2014,01/27/2014
2013-07-18,2013-05-09,Final,275,0.0,Rs.5.5000 per share(275%)Final Dividend,SUPREMEIND,07/18/2013,05/09/2013
2013-01-15,2013-01-28,Interim,100,0.0,Rs.2.0000 per share(100%)Interim Dividend,SUPREMEIND,01/15/2013,01/28/2013
2012-07-20,2012-06-09,Final,225,0.0,Rs.4.50 per share(225%)Final Dividend,SUPREMEIND,07/20/2012,06/09/2012
2012-01-13,2012-01-31,Interim,75,0.0,,SUPREMEIND,01/13/2012,01/31/2012
2011-07-25,2011-05-09,Final,150,0.0,,SUPREMEIND,07/25/2011,05/09/2011
2011-01-27,2011-04-02,Interim,65,0.0,,SUPREMEIND,01/27/2011,04/02/2011
2010-07-16,2010-03-09,Final,130,0.0,,SUPREMEIND,07/16/2010,03/09/2010
2010-05-01,2010-01-18,Interim,50,0.0,,SUPREMEIND,05/01/2010,01/18/2010
2009-07-20,2009-01-09,Final,120,0.0,,SUPREMEIND,07/20/2009,01/09/2009
2008-06-08,2008-03-10,Final,45,0.0,,SUPREMEIND,06/08/2008,03/10/2008
2008-09-01,2008-01-24,Interim,35,0.0,,SUPREMEIND,09/01/2008,01/24/2008
2007-07-25,2007-01-10,Final,50,0.0,,SUPREMEIND,07/25/2007,01/10/2007
2007-01-15,2007-01-25,Interim,25,0.0,,SUPREMEIND,01/15/2007,01/25/2007
2006-02-08,2006-09-25,Final,100,0.0,AGM,SUPREMEIND,02/08/2006,09/25/2006
2005-08-18,2005-09-20,Final,90,0.0,,SUPREMEIND,08/18/2005,09/20/2005
2004-07-08,2004-09-13,Final,90,0.0,,SUPREMEIND,07/08/2004,09/13/2004
2003-02-09,2003-10-13,Final,70,0.0,,SUPREMEIND,02/09/2003,10/13/2003
2002-07-27,2002-09-13,Final,60,0.0,,SUPREMEIND,07/27/2002,09/13/2002
2001-08-31,2001-03-10,Final,30,0.0,,SUPREMEIND,08/31/2001,03/10/2001
2000-02-08,2000-09-20,Final,20,0.0,,SUPREMEIND,02/08/2000,09/20/2000
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-29,2022-06-15,Final,125,12.5,Rs.12.5000 per share(125%)Final Dividend,TATACHEM,04/29/2022,06/15/2022
2021-03-05,2021-06-14,Final,100,10.0,Rs.10.0000 per share(100%)Final Dividend,TATACHEM,03/05/2021,06/14/2021
2020-05-15,2020-06-22,Final,110,11.0,Rs.11.0000 per share(110%)Final Dividend,TATACHEM,05/15/2020,06/22/2020
2019-03-05,2019-06-28,Final,125,12.5,Rs.12.5000 per share(125%)Dividend,TATACHEM,03/05/2019,06/28/2019
2018-05-17,2018-07-16,Final,110,11.0,Rs.11.0000 per share(110%)Dividend,TATACHEM,05/17/2018,07/16/2018
2018-05-18,2018-07-16,Special,110,11.0,Rs.11.0000 per share(110%)Special Dividend,TATACHEM,05/18/2018,07/16/2018
2017-05-26,2017-07-31,Final,110,11.0,Rs.11.0000 per share(110%) Dividend.,TATACHEM,05/26/2017,07/31/2017
2016-05-26,2016-02-08,Final,100,10.0,Rs.10.0000 per share(100%)Dividend,TATACHEM,05/26/2016,02/08/2016
2015-05-26,2015-07-31,Special,25,0.0,Rs.2.5000 per share(25%)Special Dividend,TATACHEM,05/26/2015,07/31/2015
2015-05-27,2015-07-31,Final,100,0.0,Rs.10.0000 per share(100%)Dividend,TATACHEM,05/27/2015,07/31/2015
2014-05-30,2014-08-08,Final,100,0.0,Rs.10.0000 per share(100%)Dividend,TATACHEM,05/30/2014,08/08/2014
2013-05-27,2013-12-08,Final,100,0.0,Rs.10.0000 per share(100%)Dividend,TATACHEM,05/27/2013,12/08/2013
2012-05-30,2012-08-08,Final,100,0.0,,TATACHEM,05/30/2012,08/08/2012
2011-05-23,2011-07-25,Final,100,0.0,Rs.10.00 per share(100%)Dividend,TATACHEM,05/23/2011,07/25/2011
2010-05-24,2010-02-07,Final,90,0.0,,TATACHEM,05/24/2010,02/07/2010
2009-05-28,2009-07-14,Final,90,0.0,,TATACHEM,05/28/2009,07/14/2009
2008-06-24,2008-07-18,Final,90,0.0,AGM,TATACHEM,06/24/2008,07/18/2008
2007-05-30,2007-06-07,Final,80,0.0,AGM,TATACHEM,05/30/2007,06/07/2007
2006-05-30,2006-06-29,Final,70,0.0,AGM,TATACHEM,05/30/2006,06/29/2006
2005-05-31,2005-06-29,Final,65,0.0,AGM,TATACHEM,05/31/2005,06/29/2005
2004-08-06,2004-08-30,Final,55,0.0,AGM,TATACHEM,08/06/2004,08/30/2004
2003-04-30,2003-05-29,Interim,55,0.0,,TATACHEM,04/30/2003,05/29/2003
2002-04-28,2002-05-30,Interim,50,0.0,,TATACHEM,04/28/2002,05/30/2002
2002-03-05,2002-05-30,Interim,50,0.0,,TATACHEM,03/05/2002,05/30/2002
2001-10-05,2001-06-14,Final,50,0.0,AGM,TATACHEM,10/05/2001,06/14/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-05,2022-09-06,Final,605,6.05,Rs.6.0500 per share(605%)Final Dividend,TATACONSUM,04/05/2022,09/06/2022
2021-06-05,2021-10-06,Final,405,4.05,Rs.4.0500 per share(405%)Final Dividend,TATACONSUM,06/05/2021,10/06/2021
2020-05-14,2020-06-18,Final,270,2.7,Rs.2.7000 per share(270%)Final Dividend,TATACONSUM,05/14/2020,06/18/2020
2019-04-23,2019-05-24,Final,250,2.5,Rs.2.5000 per share(250%)Final Dividend,TATACONSUM,04/23/2019,05/24/2019
2018-11-05,2018-06-20,Final,250,2.5,Rs.2.5000 per share(250%)Dividend,TATACONSUM,11/05/2018,06/20/2018
2017-05-31,2017-04-08,Final,235,2.35,Rs.2.3500 per share(235%)Dividend (BC dates has been revised),TATACONSUM,05/31/2017,04/08/2017
2016-05-25,2016-08-08,Final,225,2.25,Rs.2.2500 per share(225%)Dividend,TATACONSUM,05/25/2016,08/08/2016
2015-05-28,2015-07-30,Final,225,0.0,Rs.2.2500 per share(225%)Dividend,TATACONSUM,05/28/2015,07/30/2015
2014-05-28,2014-05-08,Final,225,0.0,Rs.2.2500 per share(225%)Dividend,TATACONSUM,05/28/2014,05/08/2014
2013-05-28,2013-06-27,Final,215,0.0,Rs.2.1500 per share(215%)Dividend,TATACONSUM,05/28/2013,06/27/2013
2012-05-23,2012-09-08,Final,215,0.0,Rs.2.15 per share(215%)Dividend,TATACONSUM,05/23/2012,09/08/2012
2011-05-24,2011-10-08,Final,200,0.0,Rs.2.00 per share(200%)Dividend,TATACONSUM,05/24/2011,10/08/2011
2010-05-26,2010-05-08,Final,200,0.0,,TATACONSUM,05/26/2010,05/08/2010
2009-10-06,2009-08-13,Final,175,0.0,,TATACONSUM,10/06/2009,08/13/2009
2008-02-06,2008-01-08,Final,350,0.0,AGM (Dividend Rs.15 (150%)+ Special Dividend Rs.20 (200%) ),TATACONSUM,02/06/2008,01/08/2008
2007-01-06,2007-07-23,Final,150,0.0,AGM,TATACONSUM,01/06/2007,07/23/2007
2006-06-06,2006-07-21,Final,120,0.0,AGM,TATACONSUM,06/06/2006,07/21/2006
2005-09-06,2005-07-21,Final,100,0.0,AGM,TATACONSUM,09/06/2005,07/21/2005
2004-06-24,2004-08-17,Final,85,0.0,AGM,TATACONSUM,06/24/2004,08/17/2004
2003-06-25,2003-08-14,Final,70,0.0,AGM,TATACONSUM,06/25/2003,08/14/2003
2002-04-30,2002-05-28,Interim,70,0.0,,TATACONSUM,04/30/2002,05/28/2002
2001-06-19,2001-08-17,Final,90,0.0,AGM,TATACONSUM,06/19/2001,08/17/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-20,2022-06-15,Final,425,42.5,Rs.42.5000 per share(425%)Final Dividend,TATAELXSI,04/20/2022,06/15/2022
2021-04-22,2021-06-17,Final,240,24.0,Rs.24.0000 per share(240%)Final Dividend,TATAELXSI,04/22/2021,06/17/2021
2021-04-23,2021-06-17,Special,240,24.0,Rs.24.0000 per share (240%) One-Time Special Dividend,TATAELXSI,04/23/2021,06/17/2021
2020-04-20,2020-07-13,Final,165,16.5,Rs.16.5000 per share(165%)Final Dividend,TATAELXSI,04/20/2020,07/13/2020
2019-04-24,2019-08-07,Final,135,13.5,Rs.13.5000 per share(135%)Dividend,TATAELXSI,04/24/2019,08/07/2019
2018-04-26,2018-07-16,Final,110,11.0,Rs.11.0000 per share(110%)Dividend,TATAELXSI,04/26/2018,07/16/2018
2017-02-05,2017-07-18,Final,160,16.0,Rs.16.0000 per share(160%)Dividend,TATAELXSI,02/05/2017,07/18/2017
2016-04-28,2016-07-15,Final,140,14.0,Rs.14.0000 per share(140%)Dividend,TATAELXSI,04/28/2016,07/15/2016
2015-04-28,2015-07-15,Final,110,0.0,Rs.11.0000 per share(110%)Dividend,TATAELXSI,04/28/2015,07/15/2015
2014-04-22,2014-09-07,Final,90,0.0,Rs.9.0000 per share(90%)Dividend,TATAELXSI,04/22/2014,09/07/2014
2013-04-19,2013-12-07,Final,50,0.0,Rs.5.0000 per share(50%)Dividend,TATAELXSI,04/19/2013,12/07/2013
2012-08-05,2012-07-13,Final,70,0.0,,TATAELXSI,08/05/2012,07/13/2012
2011-04-27,2011-08-07,Final,70,0.0,,TATAELXSI,04/27/2011,08/07/2011
2010-03-05,2010-12-07,Final,70,0.0,,TATAELXSI,03/05/2010,12/07/2010
2009-04-28,2009-08-21,Final,70,0.0,,TATAELXSI,04/28/2009,08/21/2009
2008-04-30,2008-09-07,Final,70,0.0,AGM,TATAELXSI,04/30/2008,09/07/2008
2007-04-20,2007-07-13,Final,70,0.0,AGM,TATAELXSI,04/20/2007,07/13/2007
2006-04-21,2006-07-13,Final,65,0.0,AGM,TATAELXSI,04/21/2006,07/13/2006
2005-04-19,2005-08-07,Final,55,0.0,Rs.5.50/- per share of Rs.10/- each & AGM,TATAELXSI,04/19/2005,08/07/2005
2004-04-30,2004-07-14,Final,40,0.0,AGM,TATAELXSI,04/30/2004,07/14/2004
2003-04-30,2003-07-16,Final,25,0.0,AGM,TATAELXSI,04/30/2003,07/16/2003
2002-04-23,2002-04-06,Final,35,0.0,AGM,TATAELXSI,04/23/2002,04/06/2002
2001-05-06,2001-06-21,Final,25,0.0,,TATAELXSI,05/06/2001,06/21/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2016-05-30,2016-07-18,Final,10,0.2,Rs.0.2000 per share(10%)Dividend,TATAMOTORS,05/30/2016,07/18/2016
2014-05-29,2014-09-07,Final,100,2.0,Rs.2.0000 per share(100%)Dividend,TATAMOTORS,05/29/2014,09/07/2014
2013-05-29,2013-07-30,Final,100,2.0,Rs.2.0000 per share(100%)Dividend,TATAMOTORS,05/29/2013,07/30/2013
2012-05-29,2012-07-18,Final,200,4.0,"Recommended a dividend of Rs. 4/- per Ordinary share (200%) and Rs. 4.10 per 'A' Ordinary share (205%), both of face value of Rs. 2/- each (post split) for FY 2011-12.",TATAMOTORS,05/29/2012,07/18/2012
2011-05-26,2011-07-19,Final,200,20.0,Rs.20.00 per share(200%)Dividend,TATAMOTORS,05/26/2011,07/19/2011
2010-05-27,2010-10-08,Final,150,15.0,,TATAMOTORS,05/27/2010,10/08/2010
2009-05-29,2009-03-08,Final,60,6.0,,TATAMOTORS,05/29/2009,03/08/2009
2008-05-16,2008-06-16,Final,150,15.0,,TATAMOTORS,05/16/2008,06/16/2008
2007-05-18,2007-01-06,Final,150,15.0,AGM,TATAMOTORS,05/18/2007,01/06/2007
2006-05-19,2006-06-23,Final,130,13.0,,TATAMOTORS,05/19/2006,06/23/2006
2005-05-17,2005-06-23,Final,125,12.5,"(Rs.12.5 per share, including a special dividend of Rs.2.50 per share)",TATAMOTORS,05/17/2005,06/23/2005
2004-05-20,2004-06-22,Final,40,4.0,,TATAMOTORS,05/20/2004,06/22/2004
2004-01-14,2004-12-02,Interim,40,4.0,,TATAMOTORS,01/14/2004,12/02/2004
2003-05-27,2003-06-30,Final,40,4.0,,TATAMOTORS,05/27/2003,06/30/2003
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-06-05,2022-06-15,Final,175,1.75,Rs.1.7500 per share(175%)Final Dividend,TATAPOWER,06/05/2022,06/15/2022
2021-12-05,2021-06-17,Final,155,1.55,Rs.1.5500 per share(155%)Dividend,TATAPOWER,12/05/2021,06/17/2021
2020-05-19,2020-07-14,Final,155,1.55,Rs.1.5500 per share(155%)Dividend,TATAPOWER,05/19/2020,07/14/2020
2019-02-05,2019-04-06,Final,130,1.3,Rs.1.3000 per share(130%)Final Dividend,TATAPOWER,02/05/2019,04/06/2019
2018-02-05,2018-12-07,Final,130,1.3,Rs.1.3000 per share(130%)Dividend. (Revised),TATAPOWER,02/05/2018,12/07/2018
2017-05-19,2017-10-08,Final,130,1.3,Rs.1.3000 per share(130%) Dividend.,TATAPOWER,05/19/2017,10/08/2017
2016-05-24,2016-07-09,Final,130,1.3,Rs.1.3000 per share(130%)Dividend (BC Date has been Revised from 26/07/2016 to 05/08/2016),TATAPOWER,05/24/2016,07/09/2016
2015-05-19,2015-07-20,Final,130,0.0,Rs.1.3000 per share(130%)Dividend,TATAPOWER,05/19/2015,07/20/2015
2014-05-29,2014-07-23,Final,125,0.0,Rs.1.2500 per share(125%)Dividend,TATAPOWER,05/29/2014,07/23/2014
2013-05-30,2013-07-26,Final,115,0.0,Rs.1.1500 per share(115%)Dividend,TATAPOWER,05/30/2013,07/26/2013
2012-05-22,2012-07-24,Final,125,0.0,,TATAPOWER,05/22/2012,07/24/2012
2011-05-19,2011-02-08,Final,125,0.0,,TATAPOWER,05/19/2011,02/08/2011
2010-05-25,2010-08-16,Final,120,0.0,,TATAPOWER,05/25/2010,08/16/2010
2009-05-28,2009-07-14,Final,115,0.0,,TATAPOWER,05/28/2009,07/14/2009
2008-06-23,2008-08-18,Final,105,0.0,AGM,TATAPOWER,06/23/2008,08/18/2008
2007-05-31,2007-07-17,Final,95,0.0,,TATAPOWER,05/31/2007,07/17/2007
2006-05-29,2006-07-07,Final,85,0.0,AGM,TATAPOWER,05/29/2006,07/07/2006
2005-05-30,2005-12-07,Final,75,0.0,AGM,TATAPOWER,05/30/2005,12/07/2005
2004-05-21,2004-08-06,Final,70,0.0,AGM,TATAPOWER,05/21/2004,08/06/2004
2003-05-28,2003-04-07,Final,65,0.0,AGM,TATAPOWER,05/28/2003,04/07/2003
2002-05-30,2002-07-18,Final,0,0.0,Nil Final Dividend,TATAPOWER,05/30/2002,07/18/2002
2002-04-29,2002-05-29,Interim,50,0.0,,TATAPOWER,04/29/2002,05/29/2002
2002-04-30,2002-05-29,Interim,50,0.0,,TATAPOWER,04/30/2002,05/29/2002
2001-05-23,2001-09-07,Final,50,0.0,AGM,TATAPOWER,05/23/2001,09/07/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-05,2022-06-15,Final,510,51.0,Rs.51.0000 per share(510%)Final Dividend,TATASTEEL,04/05/2022,06/15/2022
2021-05-05,2021-06-17,Final,250,25.0,Rs.25.0000 per share(250%)Final Dividend,TATASTEEL,05/05/2021,06/17/2021
2020-06-29,2020-06-08,Final,100,10.0,Rs.10.0000 per share(100%)Final Dividend,TATASTEEL,06/29/2020,06/08/2020
2019-04-25,2019-04-07,Final,130,13.0,Rs.13.0000 per share(130%)Dividend,TATASTEEL,04/25/2019,04/07/2019
2018-04-16,2018-05-07,Final,100,10.0,Rs.10.0000 per share(100%)Dividend,TATASTEEL,04/16/2018,05/07/2018
2018-05-16,2018-05-07,Final,100,0.0,Rs.2.5040 per share(100%)Dividend,TATASTEEL,05/16/2018,05/07/2018
2017-05-16,2017-07-20,Final,100,10.0,Rs.10.0000 per share(100%)Dividend,TATASTEEL,05/16/2017,07/20/2017
